,x_acf1,diff1_acf1,diff2_acf1,x_pacf5,entropy,lumpiness,stability,crossing_points,hurst,unitroot_kpss,nonlinearity,kurtosis,skewness,chaos,lshift,fspots,max_kl,extreme_dist_shape,seasonal_strength,trend,spike,linearity,curvature,label
10,0.9365856809475142,0.7947883332186463,0.37644166017698355,0.4068414450477874,0.41991489166866536,0.00036343262862656146,0.9316829827486343,0.004651162790697674,0.9836714943267364,0.10582898008750359,0.0471248206690763,0.0044831034167881825,0.18935028736454887,0.8965982680007606,0.24757296722421815,0.012765957446808512,7.330402359796201e-06,0.12759097462314672,0.0,0.9990435597452278,1.5972100658530194e-07,0.6012662140943836,0.4728891497487648,Yearly
11,0.9350757754378071,0.5569973547518242,0.377125402628576,0.4102791905255353,0.47257650646852,0.0006519380429642265,0.8877202925539137,0.004651162790697674,0.9810614123194494,0.104604983642717,0.006705911706170672,0.004597631866138098,0.23337264775178132,0.8491801151431014,0.24114097012468527,0.010638297872340427,2.5951783251686914e-05,0.1649121114708892,0.0,0.9788656894823694,0.00010735210027416039,0.598270881232737,0.5048811433412531,Yearly
12,0.9289580048286893,0.29048643916718686,0.17943094358124084,0.4114762392118799,0.47272502116491044,0.000725611497230989,0.8913354615996778,0.004651162790697674,0.9805641361638266,0.10532290821100038,0.013254376447607203,0.005761119113184995,0.23554181602867957,0.8469803286685379,0.19089614740049798,0.00851063829787234,1.2128990586043619e-05,0.16496258751780762,0.0,0.9788902552013079,0.00010528329306508812,0.5987847691855519,0.500980031172153,Yearly
13,0.8783505681990281,0.5028385406915035,0.2920404363902824,0.346116497966664,0.6591169907240783,0.006997566660872571,0.5616883411840817,0.009302325581395349,0.9400730046899151,0.03388876023576149,0.002346942662468723,0.004166001080304498,0.23499157072410973,0.916408887917148,0.5018589414790179,0.004255319148936171,0.00014246342413507288,0.16902950125652808,0.0,0.8288126934253579,0.006982090633338886,0.5215282838093265,0.5507125221640534,Yearly
14,0.7874626897775292,0.4198987062974967,0.3015503944723258,0.2872707391727801,0.819864025855476,0.014840807446561136,0.38615129323901537,0.018604651162790697,0.8578422906420871,0.046368490829904956,0.050830377481468285,0.005578592768389956,0.25423434108274884,0.9757845809739927,0.46314497412044037,0.002127659574468085,4.589909313000739e-05,0.1868013038429925,0.0,0.6598145725816302,0.023541663077897963,0.4459934755422559,0.4437768344642691,Yearly
15,0.7829849235987236,0.3264630955991168,0.1920476921212081,0.22781684346282435,0.8057388054840945,0.0037287653743505005,0.6174791421666066,0.013953488372093023,0.9179747226064217,0.08139307670288906,0.06099007617565957,0.008548633669872387,0.18380201999106416,0.6812462723187349,0.3549993947809932,0.004255319148936171,2.8376769841784976e-05,0.14835086079056992,0.0,0.7803482467298508,0.020795717599930603,0.5748893913585276,0.4470660733627338,Yearly
16,0.9314280273296064,0.6062114985018271,0.2537583276772797,0.437582897133557,0.48822945259008643,0.0017026608475881292,0.8481838191674619,0.03255813953488372,0.9776057175002228,0.07971075184377276,0.011546429329740501,0.004800388758589222,0.2504884418597122,0.8351594218465238,0.4293775219814881,0.006382978723404256,3.2303033779727685e-05,0.18619760964394078,0.0,0.9733830884692235,7.843016547350586e-05,0.5803730889838524,0.5498096207205948,Yearly
17,0.9424828828607413,0.5171881486790741,0.32459946718931143,0.41725344833859945,0.4223386121269377,0.0001049962881659555,0.9483707100756684,0.004651162790697674,0.9839841997999115,0.10735373804755992,0.022600956102382195,0.003559503188657236,0.223729472089611,0.9301023120858792,0.20732293189193932,0.00851063829787234,3.655534969457982e-06,0.15324867490559352,0.0,0.9983156752875055,6.006809517412032e-07,0.6017377808760549,0.49985741413638296,Yearly
18,0.9347897308549923,0.7317606432363931,0.3035118375781449,0.40517225248551836,0.4191227283662725,0.0007990258357690276,0.9325551644760881,0.004651162790697674,0.9833133515010475,0.10419568600244272,0.013945367545758373,0.005170673418463688,0.25051214662414034,0.8813738780916907,0.2691808414559856,0.01702127659574468,5.835040789099183e-06,0.19479365681138866,0.0,0.998707799808346,2.0489371191609484e-07,0.5998027718195578,0.5201583929694713,Yearly
19,0.9273280120594058,0.4047051932482725,0.28624291957775516,0.39771744872963527,0.47376981155898046,6.971807227332154e-05,0.8818482931783217,0.004651162790697674,0.9805236136231956,0.10623649125204561,0.001784438764232098,0.004148379843356103,0.214989209205078,0.869257376769319,0.22774753580277307,0.006382978723404256,2.0761257589367723e-05,0.1457602516654273,0.0,0.9764069268920353,0.00017980378979736133,0.6017336602463614,0.49117233695497076,Yearly
20,0.9503058695304395,0.7464124828145488,0.4953485101471458,0.43706420258420975,0.43381386021245216,0.00028095240238941465,0.9588449834350701,0.004651162790697674,0.9835718866197456,0.1032415588482783,0.06672724827750108,0.0035204630878935637,0.2422435780967807,0.9020524381294525,0.29639998240659565,0.01702127659574468,7.003943067023497e-06,0.20663049452469198,0.0,0.9947673288339552,6.139089011826614e-06,0.5990013510367561,0.5197721918307675,Yearly
21,0.8699478213653602,0.4732462774679929,0.18806583481176642,0.3937302084689603,0.6896211504508013,0.0550466383170971,0.2037031242364909,0.046511627906976744,0.9432027185403595,0.030601924270696856,0.020305571615042692,0.00602578361166858,0.2542078655701904,0.9325749304456746,0.5220792081487173,0.006382978723404256,0.00015329175252207797,0.18053671984203584,0.0,0.8482555656330144,0.003974429702912486,0.45072513518185287,0.432525253286539,Yearly
22,0.9245210710858158,0.7675148020514065,0.4185703737571046,0.3913124356869916,0.42203746446229484,0.002284894510442907,0.8922684292181865,0.004651162790697674,0.9824673156533428,0.1034160082574301,0.01345968788181594,0.006750668972183323,0.25193612098716534,0.9019273465839289,0.28141081488211706,0.014893617021276596,1.1214564459125621e-05,0.1804320474353087,0.0,0.9976155073814347,9.06764303723199e-07,0.5996080286487697,0.5171034019215104,Yearly
23,0.9320342497134169,0.6974927108543477,0.315659446101842,0.4013008970485132,0.4216018066333531,0.0004716894975967581,0.9366106813887582,0.004651162790697674,0.9833404602291915,0.10591670964836962,0.017531852434876857,0.005187372797599938,0.23353908978200566,0.8909386087132919,0.23000250530518992,0.00851063829787234,6.103189674453348e-06,0.16358288298378953,0.0,0.998593865363809,4.72269469911797e-07,0.6016628313983889,0.5058777226156927,Yearly
24,0.9266989097076037,0.6631771018725348,0.32473593851497806,0.39382892170505795,0.45998600456253624,0.002196681863138469,0.8011923231354333,0.004651162790697674,0.9803645249580708,0.10338188528637211,0.004087027606839996,0.003629411084993872,0.23216996414816174,0.8775216275979422,0.39235192050932066,0.00851063829787234,2.804433054238598e-05,0.16834228606195747,0.0,0.9810200083914454,5.0134972733650374e-05,0.5993532648113982,0.5062758151565093,Yearly
25,0.908352987810607,0.6738823189250133,0.30336355182200875,0.36497251512256856,0.4398107242306487,0.0017720145779706658,0.8567659183734255,0.004651162790697674,0.9811532878402247,0.10259315510300596,0.08095566944819145,0.008381500921234524,0.2527216677934755,0.9507223663389424,0.23884540896297568,0.004255319148936171,1.0409934064781156e-05,0.17128952671255002,0.0,0.9955410276354875,2.5963815152460667e-06,0.6011444558419737,0.5158243799083368,Yearly
26,0.939024952491193,0.5331285055165407,0.2567192156901419,0.456524830189459,0.5109017593201771,0.0010339639274362627,0.9141530607423585,0.023255813953488372,0.975963358793744,0.09002195329613781,0.02471951861597684,0.005460370640642297,0.24729918939222706,0.926824730693832,0.34098044686531553,0.00851063829787234,2.328638156894562e-05,0.17476248644329487,0.0,0.9557206355406664,0.00025348254186235866,0.3805545352778513,0.5241145590414439,Yearly
27,0.94630946600747,0.54946222211789,0.3554341038697021,0.4346729723367892,0.4378842594073802,0.00047924898558677294,0.9360292737390612,0.004651162790697674,0.983264579515184,0.10585448660333151,0.028373995076681816,0.0032401130635518974,0.2286253803552269,0.9165995448159073,0.26453864299485885,0.010638297872340427,5.5497096800202135e-06,0.16098542557626014,0.0,0.9920976520735861,1.3211346158712833e-05,0.6006467136371859,0.5044956030766471,Yearly
28,0.9400350049054189,0.5562801542126773,0.29728685177648995,0.4199736810497886,0.42410419486123474,0.0003744743401890706,0.9204100893498606,0.004651162790697674,0.9835430638538607,0.10622295063761268,0.00779844221585943,0.004040798583473254,0.2255654583472248,0.9159195680795543,0.23352413896141183,0.010638297872340427,1.1515719836906346e-05,0.15615672726943688,0.0,0.9964620662085881,2.4893640358274914e-06,0.6009937945891557,0.5006708616254949,Yearly
29,0.9345425461875195,0.5852447642144835,0.28290618965122427,0.4068263090659811,0.4291526334240243,0.0008032405700224702,0.9287651851574881,0.013953488372093023,0.9832620087467521,0.10530750607637782,6.45623749960706e-05,0.005146591229820018,0.23341442101293847,0.9036919348417735,0.2504633640702066,0.012765957446808512,8.367661552337232e-06,0.16361780208636667,0.0,0.9972571000274758,1.8081382184203257e-06,0.6014258224410363,0.5050196915294137,Yearly
30,0.8933572075227055,0.8876153270043888,0.33137142540545017,0.3513063543810373,0.4636969659888618,0.0222463168230706,0.6701078985600355,0.004651162790697674,0.9784504519543182,0.08330802778014873,0.2134580804737356,0.01891540039228827,0.32004463306356484,0.893734645492,0.3092453561508455,0.027659574468085108,5.566747074797103e-05,0.22989079894313444,0.0,0.994206120577363,1.0030123155699035e-05,0.5867562950755516,0.5534492152755729,Yearly
31,0.5423638068507597,0.35301420372908665,0.2433365426102544,0.08109608457011398,0.9387278544371712,0.021243424106123458,0.24948436431393667,0.06511627906976744,0.2844659960165774,0.013651583927383155,0.21700964046223076,0.011794007677006816,0.2899472098460931,0.9913089289999346,0.3493428765240932,0.00851063829787234,6.70692173344748e-05,0.2090199588843318,0.0,0.26047159558279787,0.11879387981580565,0.5016340919367132,0.5444877822234344,Yearly
32,0.8452927844070505,0.4036720226986744,0.21884282572752228,0.39426940016504003,0.6511420468780033,0.06239038649611382,0.2531093226812662,0.018604651162790697,0.9549491669765882,0.033304863026765955,0.054171663488963795,0.018526055696884938,0.311376277183074,0.7956692781599054,0.4862638251310791,0.010638297872340427,0.0006480516469452728,0.2053841388670528,0.0,0.9051009583882152,0.0022213900823159177,0.44225070020051216,0.5979559417124803,Yearly
33,0.932701781478815,0.6303747297104945,0.42939681956687425,0.4241497864560367,0.5143852692888816,4.561425920725436e-05,0.9088745204247204,0.013953488372093023,0.9769627716915799,0.08909353881883314,0.050313611447148666,0.004573617956706362,0.1839424709736758,0.9060682960533775,0.4763191661988668,0.00851063829787234,3.5230352589438765e-05,0.13589841210398973,0.0,0.9584210896057794,0.00043306592435378796,0.5864455080752943,0.45932972529248806,Yearly
34,0.9388507973073064,0.6187795656706194,0.2625787801692353,0.4131248240386334,0.41843484174849177,0.00018603191459713172,0.952243290937559,0.004651162790697674,0.9838612718859916,0.10671309825018138,0.013360378838061713,0.0040799225066700615,0.23234451267730227,0.930580455270362,0.23991514206897518,0.010638297872340427,6.545745355798104e-06,0.16435287533818246,0.0,0.9990863242811217,4.5896760964843707e-07,0.6010258577098126,0.5057303357025309,Yearly
35,0.8086998459523944,0.2471850523474048,0.15113745946594748,0.39756926111196744,0.7675078015119031,0.014113097707202864,0.48912860377924666,0.004651162790697674,0.9080112826827496,0.07394347730354627,0.0935708538961745,0.0052663935342128435,0.2004461434685648,0.8278117562972171,0.4983237741663588,0.004255319148936171,5.220047946776282e-05,0.1452207440636428,0.0,0.8085832331647929,0.007747750205960602,0.3995091505887437,0.44541543719378585,Yearly
36,0.9327261566251499,0.21340821997094073,0.1325196506343324,0.42524774493270856,0.48008231979449045,0.0005617936698771111,0.9025708115708491,0.004651162790697674,0.9799537431987693,0.10569107343742459,0.025351017212439927,0.0037128307671730944,0.2310673301725308,0.8619233280156952,0.2627688780935149,0.010638297872340427,1.0285475434689589e-05,0.1646971359134597,0.0,0.9790947049051807,0.00013324048232030492,0.5996514371264493,0.5042367768305213,Yearly
37,0.9389814378933273,0.5757709540606998,0.2998039462724769,0.4158647031158316,0.4187907493762384,0.00041699161828331427,0.9338036952964648,0.013953488372093023,0.9836865068652867,0.10579459616847756,0.014145003985060986,0.0041980135407444896,0.24061956096760093,0.8953848614685317,0.249880103658607,0.012765957446808512,5.483659113816733e-06,0.18059082367627446,0.0,0.998156085751231,1.1823541700343767e-06,0.6001077425151026,0.5125763664761873,Yearly
38,0.9223613179652643,0.673103376981093,0.31298607088004093,0.3890675911253481,0.4593701964409548,0.0012968553672226429,0.8947131577236941,0.023255813953488372,0.9797549930221747,0.09205943204528604,0.027870165333784704,0.0064067013624603975,0.16338122462465043,0.9015482535343342,0.4232015095423341,0.006382978723404256,2.0208259907330233e-05,0.12904383747077544,0.0,0.9812394948791577,5.717465593452535e-05,0.5922679172084429,0.45090488071881774,Yearly
39,0.9569605462318269,0.6808653833542981,0.3817831180058586,0.5071422234186169,0.5219469599311383,0.000906963417385976,0.941568708225083,0.004651162790697674,0.9726687683394248,0.08018589022046797,0.0542642579721905,0.004558106036104846,0.2648650806618208,0.910869283873544,0.5918429900926059,0.02340425531914894,0.00010478389796234397,0.29237008665875464,0.0,0.9441260804674959,0.0009670005092078125,0.577770537885139,0.5061617862805678,Yearly
40,0.950541329906132,0.5483522917101562,0.3221733646268513,0.45803341603767883,0.45309860476035124,8.258450411564859e-05,0.9502342317062531,0.013953488372093023,0.9820100976282031,0.10179725066577522,0.06739076219317149,0.0032581200710034806,0.236970403842472,0.932438434988752,0.32182197030712467,0.014893617021276596,1.5964111678988623e-05,0.17804533254285376,0.0,0.9855974405710904,8.207453576076549e-05,0.595598685839475,0.5051476003178512,Yearly
41,0.8385639652669812,0.42244346147229295,0.17861506074861772,0.31778668831431844,0.7564794683549495,0.07405347381622444,0.2973577312677497,0.027906976744186046,0.9147208209060815,0.036369564164932956,0.08418031027121885,0.03275756417927463,0.3506781111336138,0.8347643142085257,0.48255541760164494,0.01702127659574468,0.000623687764945372,0.20743956531556712,0.0,0.7674408917295003,0.06351024124255854,0.5345313320730178,0.44928860028156786,Yearly
42,0.9223088898151394,0.4797229741860416,0.3140141106053316,0.40320339324953086,0.5180428343440505,0.00037085432971278105,0.8585786878862601,0.023255813953488372,0.9741060077770187,0.09079430112039155,0.05858300007698376,0.005457226878481641,0.17789881616952263,0.898576958327172,0.37945519412552764,0.00851063829787234,1.8015079868365325e-05,0.13724775508890003,0.0,0.936263568288937,0.0014971064250035894,0.5870209844683991,0.4481559946748073,Yearly
43,0.9380973486180811,0.35730848674388294,0.20824432508820534,0.4075888517745649,0.4278400667410942,0.0002365370002691779,0.9416605106396735,0.004651162790697674,0.9830430561534167,0.10753222871973185,0.012520217583033434,0.0031978999516184495,0.22053993524281457,0.8936809113951262,0.24106006719341852,0.010638297872340427,6.951142038243203e-06,0.15031454506376582,0.0,0.9938544910801927,9.920414740695661e-06,0.6017327204247591,0.4985547729613714,Yearly
44,0.917072002033588,0.9005024725155797,0.4001543067083937,0.37857406139796856,0.4267833998016335,0.003333733953728291,0.8525443225953211,0.004651162790697674,0.9820445087873697,0.10058897193199072,0.1751696027831446,0.008606284046854108,0.2669339190519002,0.8548385529550449,0.26898479953744825,0.010638297872340427,1.1020426115290181e-05,0.18548931812426567,0.0,0.9991756804038748,6.511500035304574e-08,0.5987902375227353,0.5259471609210513,Yearly
45,0.9448923708795143,0.5651871634461649,0.3362771241873864,0.4389069828948794,0.4310667269306657,6.48203685478651e-05,0.9882936326238069,0.004651162790697674,0.9829428292705336,0.10328442416422669,0.07796959054358574,0.003233452157963883,0.2419130997529569,0.8727513146264434,0.35195233784286845,0.012765957446808512,1.89672919102532e-05,0.1936601485783061,0.0,0.9921371106929938,1.2323303704941713e-05,0.598137632146718,0.5136064655181448,Yearly
46,0.7461720464667274,0.40843791961400305,0.23962289882841492,0.17891914091971217,0.8100505681058913,0.10493606433540174,0.21121722422029474,0.023255813953488372,0.7975691385202086,0.029135026511252746,0.9999999999999999,0.04738904882849513,0.38804522790801577,0.9876885443640357,0.3081561477421467,0.03404255319148936,0.0018834960205412,0.2153761724882102,0.0,0.610219545096462,0.1670673996678669,0.4447528909539478,0.4523134406183956,Yearly
47,0.8809311140614521,0.7962503027548233,0.7284671395012046,0.32971842668550727,0.4194033025958319,0.006166011232710874,0.815526678012918,0.004651162790697674,0.9780134598558503,0.10257048385818726,0.3354319331851746,0.01406931752285852,0.2790962424068876,0.8692945035042503,0.18301007322993926,0.01702127659574468,6.009123363595562e-06,0.18951567216719847,0.0,0.9887872830616067,8.023012005339756e-05,0.5986929595106545,0.5269665830142313,Yearly
48,0.9546373935996025,0.7223097452293186,0.45733462213892545,0.5015841372795843,0.49068040668306934,0.0008480492416555434,0.8686186060660326,0.013953488372093023,0.9781360803278063,0.09565461695937855,0.021789318178740205,0.0029580012239900054,0.1994238087872812,0.8491971737660894,0.41796433656466786,0.006382978723404256,2.280692726357768e-05,0.11856224111994765,0.0,0.9579021177711394,0.00027543801535299055,0.5886592040224399,0.48292895164646793,Yearly
49,0.936702454978954,0.6022105192971643,0.31712550780023085,0.4067667342659964,0.4185179386487651,0.0001409153467028556,0.9502776665237195,0.004651162790697674,0.9836837298856891,0.10721112649505829,0.03598138143341005,0.004203276555351991,0.22948379040564126,0.9089903890146994,0.21990862629650423,0.010638297872340427,4.752180450376094e-06,0.16068157661885335,0.0,0.9989080231754849,2.6321229770671083e-07,0.6020275447038015,0.5039099358290833,Yearly
50,0.9477088781696882,0.5914550696767364,0.35178791885021987,0.4341039302417394,0.45542198933913747,0.0008621032450330426,0.9300210445003619,0.004651162790697674,0.982025851155911,0.10417412048828617,0.054553860781376196,0.002483238856652246,0.228576559609648,0.926708662955305,0.3031505595828347,0.01702127659574468,6.2977671409683136e-06,0.16226484735883304,0.0,0.9825197370689257,0.00011001295654465662,0.59916695389607,0.5044393039593195,Yearly
51,0.9279849468086317,0.5226637599028698,0.29299032772407546,0.3945739851640764,0.4244083398311189,0.00015303364234246626,0.9372367240988232,0.013953488372093023,0.9827624744627235,0.10727947393646409,0.04363076735782346,0.004803027993489866,0.21743350658314184,0.9312693873989474,0.23408210831052642,0.006382978723404256,5.766766794942401e-06,0.1525756358194779,0.0,0.9954637191179917,5.127959010236294e-06,0.6027817345413875,0.4939548946858329,Yearly
52,0.9537655236019253,0.5892988544812316,0.32095179407250163,0.4429405258286941,0.4277667100158806,0.0004260626990128959,0.972238381138525,0.004651162790697674,0.9842181737939935,0.10590445776984132,0.08090939399521446,0.002162598062272921,0.21992924625625776,0.9201734656669283,0.25861189262500434,0.014893617021276596,7.517105379668086e-06,0.13149657794000413,0.0,0.9969433047523748,1.0458636443189169e-06,0.5995145847501333,0.49701945026054306,Yearly
53,0.9399297927704541,0.4358481708075799,0.25754827497444405,0.415681740548335,0.42014394815413125,0.0001938860645540097,0.9437636483373832,0.004651162790697674,0.9837755715785721,0.10716006417130206,0.009559843992187003,0.00405606507965792,0.22744417407326384,0.8735208179410068,0.1998065299721874,0.010638297872340427,3.214052645101509e-06,0.15845679873569027,0.0,0.9983253944601035,5.53670993549229e-07,0.6025571091086694,0.502389135097544,Yearly
54,0.9202028514440685,0.37807715406737036,0.31536785998203976,0.43754350599484304,0.4995402048869436,0.0016721948226505288,0.8157329850795193,0.004651162790697674,0.9734496957116681,0.10000535847784833,0.05758240038030116,0.00754914025022891,0.25524969102188655,0.867187245439225,0.3196680740037374,0.010638297872340427,1.7894167486377793e-05,0.18980876473000713,0.0,0.9421820534914114,0.0012668672584055759,0.5936698538272276,0.5201161325450587,Yearly
55,0.8699589229673425,0.5448178601946075,0.2648030169542245,0.34599901912079206,0.6103486866860851,0.001574773373776124,0.6634096888308512,0.013953488372093023,0.9635747360604374,0.08929566727145893,0.01193819754404431,0.006998344389216784,0.18332085121030686,0.9275708384245993,0.3564329156338504,0.004255319148936171,3.621266971366198e-05,0.133172030956966,0.0,0.8992029912248614,0.0027521662723588615,0.5896746069647169,0.4797541893645785,Yearly
56,0.935879898441138,0.6067502551682995,0.3361620248107963,0.4477610519468062,0.5202429707256276,0.0010174042836827337,0.8277514623594608,0.013953488372093023,0.9763126779973017,0.09082092990405365,0.060172948598679256,0.007193452109980297,0.2565977084628984,0.8471779673231927,0.3128528293117005,0.010638297872340427,1.7829047394114954e-05,0.1825466227445828,0.0,0.9547401268917264,0.0010774575309403455,0.5890185469915945,0.5143823051046428,Yearly
57,0.9522087835030522,0.4758138287321364,0.30152641986592,0.4437196070892042,0.43579809420547466,5.7161241803970046e-05,0.9605073815858669,0.004651162790697674,0.9836746725124357,0.10570270316012476,0.07690260124391815,0.0031209409120562075,0.2229214762898019,0.9197363959984571,0.2557392685155421,0.00851063829787234,7.650875564020115e-06,0.1450724824264936,0.0,0.9935480540625324,1.0582342713334848e-05,0.600176220634964,0.4973109111292928,Yearly
58,0.9426539840717411,0.6129263276611296,0.3228348332020399,0.442271379332526,0.5115092885133462,0.00030045226902442393,0.9430096419391254,0.009302325581395349,0.9737868325489771,0.07069266667788159,0.014686360896606054,0.003145681158803766,0.17975343903934948,0.9265998065029605,0.5455310392593316,0.014893617021276596,6.308328819437026e-05,0.10175918227785935,0.0,0.9493431672332765,0.0005613955195364523,0.4023790478256281,0.4243437481889629,Yearly
59,0.9429385816505719,0.6774559075219639,0.2631101387829314,0.41801899816755844,0.4195712415126934,0.00032213100387326577,0.9450320513992772,0.004651162790697674,0.9839996976136514,0.10628391720875395,0.06799416934220541,0.0037246417832845994,0.23536753277732164,0.9123911977714558,0.21643876024987221,0.014893617021276596,4.046672013211169e-06,0.17429757250361902,0.0,0.9992183082495288,1.3202962419807033e-07,0.6008475297010645,0.5102212957422873,Yearly
60,0.939572681781709,0.8176726737333104,0.32563605996437006,0.41042849340760157,0.4184076082745889,0.0003140124355450618,0.9426491164767172,0.004651162790697674,0.9838160893724313,0.10642530712199116,0.10114281914191799,0.0038622020262130807,0.23691629382267218,0.8443764310747075,0.23613908809366532,0.012765957446808512,3.5119059408182577e-06,0.1772421690194495,0.0,0.9992932310392268,1.6894062322506027e-07,0.6010960614276178,0.5113626651503957,Yearly
61,0.9432040303564704,0.8004981986958277,0.5613395463780808,0.42005064265878794,0.4217678955530557,1.3008087122041706e-05,0.9626079725999037,0.004651162790697674,0.9839925687732913,0.10672070697963071,0.11079181824478636,0.00341998522676935,0.20515244249753956,0.8878277650770694,0.26871657884847555,0.00851063829787234,7.864378262814862e-06,0.1370271520639418,0.0,0.9981755874836106,8.003189500595178e-07,0.6013774699261893,0.48603221994724605,Yearly
62,0.934042909925514,0.4637742190512389,0.3165613127388891,0.40616293334343917,0.43348072736567966,2.161638025615069e-05,0.9155126518441862,0.004651162790697674,0.9829482965311256,0.10708433165315208,3.99713088505168e-05,0.004392065720890525,0.22008807199267238,0.9029497849663777,0.22844788100085547,0.00851063829787234,9.785238535145106e-06,0.1517870417592064,0.0,0.9942029455982428,4.116568254139593e-06,0.601785046971559,0.4962204037357749,Yearly
63,0.9355840683487289,0.7368542012017635,0.42034661061505646,0.40441184968594834,0.42944264555409317,0.0004010850471247582,0.9144242875180737,0.004651162790697674,0.9827811891428562,0.1027249107116687,0.022715607600793473,0.0042001818677465195,0.18293445749018847,0.8745281531586465,0.27170953538415266,0.012765957446808512,6.970220683375563e-06,0.12757079363099016,0.0,0.9944823724478883,1.0516690653380724e-05,0.5989584874592496,0.464236428308089,Yearly
