"","PC_1","PC_2"
"158",0.570139605413725,0.0565317885049889
"159",0.164767019170376,-0.226062790951994
"160",0.23485698403302,-0.746525776839425
"161",0.0791433876445492,-0.726422314138232
"162",-0.50629953712879,0.23944972946279
"163",0.670322584876167,-0.94591639015984
"164",0.877055885403789,-0.784411464774137
"165",0.420829350341863,-0.863855941776196
"166",1.21053489548939,-0.572321222136767
"167",-0.268660903981037,-0.757275607411113
"168",0.826718403187617,-0.660623043185191
"169",0.304849058154656,-0.43959967486689
"170",0.914105483535116,-0.587729152794447
"171",0.422744762174564,-0.182169416591619
"172",0.555386983473594,-0.440921735187409
"173",-0.140519467009108,-0.401537402981897
"174",0.268906288964285,-0.854858560045454
"175",-0.0126524161864739,0.199392474889327
"176",-0.141310483744538,0.252270803667801
"177",-0.388965466135674,-0.628661000418714
"178",-0.0609022592789902,0.0644018246037572
"179",1.03348690661684,-0.932961777941342
"180",0.382424021888377,-0.00373029564597619
"181",-0.250173123955594,-0.788889074419591
"182",0.7115323056003,-0.364482800248722
"183",-0.123501069011913,-0.541902123608969
"184",0.767357341416432,-0.571991702070924
"185",0.523741825639019,-0.78803592208713
"186",0.189673305350068,-0.869315468846459
"187",1.21145753493662,-0.617520563232193
"188",0.842604791986301,-0.92036981551668
"189",-0.161777631646289,-0.260297275769621
"190",0.597971154962989,-0.893849290945365
"191",0.223697016862583,-0.440823813076044
"192",0.659633777776231,-0.286529616709775
"193",0.241760136674041,0.16581492840682
"194",0.417558402823475,-0.699651563778182
"195",0.907953719733902,-0.828459423457762
"196",0.240876525538555,-0.607988323527165
"197",0.820990066925767,-0.947086039262728
"198",0.1198635700343,-0.763053469884465
"199",0.985993391742961,-0.798947543512684
"200",0.850965509980631,-0.0623541499926682
"201",0.837174852561173,-0.917667034961151
"202",1.19509902522072,-0.649021553573381
"203",-0.222194461262082,-0.629622174167708
"204",-0.0680102405185484,-0.45220373580915
"205",0.385728250378933,-0.396954144986928
"206",0.38833399518852,0.062345214495538
"207",0.678457352634303,0.0587619194651893
"208",0.478547377708237,-0.884388021637912
"209",0.0522736107865485,-0.513544800901985
"210",0.494618840132042,-0.296000513182976
"211",1.1069895893949,-0.766863576221805
"212",1.12076274040503,-0.363673595556409
"213",-0.0536531874018916,-0.370768978759128
"214",0.0677707281231425,-0.583865410676971
"215",0.942385342017285,-0.663668573376874
"216",0.00457374172366311,-0.44678061855125
"217",0.437508829658914,-0.241611357936354
"218",0.752891426580543,-0.556893349816081
"219",0.375073774755237,-0.807353181194121
"220",0.421869313996767,-0.13401108187907
"221",0.953958565581954,-0.63442469828545
"222",0.0676985883974939,0.176419425299456
"223",0.129758128489542,-0.871032942069125
"224",0.0976165194958979,0.149738959580686
"225",0.502558972414897,0.11524005542778
"226",0.732029145297065,-0.032878029780019
"227",-0.0657765660094919,-0.544136386261878
"228",1.03146832817079,-0.363663983721811
"229",-0.215552082027581,-0.300100718065226
"230",0.850738391829789,-0.798340296606093
"231",0.851785282276104,-0.40851560492996
"232",0.0163580743809132,-0.794961193187502
"233",0.738330720321976,-0.85668358323319
"234",0.0193947310413199,-0.620236592389129
"235",0.472075934887848,-0.00425177987019665
"236",0.108377424831306,-0.288867480498788
"237",-0.0852051021177901,-0.0954591764345914
"238",0.517470561808578,-0.300417013890401
"239",1.01543262035265,-0.258340763685455
"240",-0.110201116432062,-0.311516956268934
"241",0.742338692271263,-0.798594632746064
"242",0.124818089298559,-0.245863927921131
"243",-0.0492094397175087,-0.508730110121933
"244",0.045569811889963,-0.864860966519747
"245",0.367407232075594,-0.806547645029297
"246",1.0017900426089,-0.288005761109222
"247",1.00105429599679,-0.21343307107744
"248",0.851829729519594,-0.273060574489563
"249",0.218221718879603,-0.014889727774064
"250",0.169554020751904,-0.710219094872641
"251",1.03067416795618,-0.903495387164916
"252",-0.0399805410793616,-0.154573533142744
"253",0.973813404219333,-0.797419192751364
"254",0.745382442171148,-0.362495717866295
"255",0.795224818962045,-0.956798013247293
"256",0.379637736509466,-0.466293064983688
"257",0.182630389005251,-0.260178089489885
"258",-0.186392213549371,0.23223495192248
"259",0.962752087466103,-0.825934759438808
"260",1.19610795636933,-0.722355961890049
"261",1.07792361876195,-0.798179509567001
"262",-0.183044620234068,-0.821381502251888
"263",0.910409936845701,-0.602862294610562
"264",-0.0533973107983644,-0.0553964964429077
"265",-0.0581426593012613,-0.651076317476194
"266",0.788802420786262,-0.243241479144401
"267",0.297382157025148,-0.880671094589445
"268",0.250222006205734,-0.505186568171697
"269",0.467748398958459,-0.830586691871793
"270",-0.488093003398393,-0.0798069824702951
"271",0.895945460292496,-0.767432147088475
"272",0.497478485199441,-0.529358344550414
"273",1.19759872578077,-0.873444685071617
"274",0.532028470146225,0.131003461080368
"275",0.764978894902064,-0.497400868171246
"276",1.10566169587358,-0.707580622117001
"277",0.385047019978443,-0.69309220259642
"278",0.266250222820134,-0.851658258193261
"279",1.19638752392186,-0.798254163658645
"280",0.880394193781423,-0.21289405553168
"281",0.429175896229876,-0.392526146462717
"282",0.257132631059081,0.191983959954619
"283",0.820740431904704,-0.95816168744506
"284",-0.105283916694387,-0.335021633863845
"285",0.398167687375845,-0.529911853515174
"286",0.721202511193344,-0.844289728310849
"287",0.803145635748632,-0.786870475573107
"288",0.731267424488376,-0.42264118845512
"289",0.589691924228356,-0.880038835858616
"290",0.0661680565399769,-0.799559745038168
"291",0.187001078783193,-0.637027486882725
"292",0.181197516880147,-0.361274406813445
"293",0.348932114733561,-0.680141935553286
"294",0.604409310709507,-0.461240806583189
"295",0.114873096421394,-0.465276974468144
"296",0.565327788750644,-0.550909689568688
"297",0.178389135461628,-0.679374439993808
